ElementId,Category,Family,Type,Original Category,Original Family,Original Type,Level,Mark,Assembly Code,Assembly Description,Length,Width,Depth,Height,Area,Volume,Weight,Unit Weight,Material,Type Comments,Base Level,Top Level,Base Offset,Top Offset,Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Room Id,Room Number,Room Name,Room Level,Room Area (SF),Room Volume (CF),Room Location X (ft),Room Location Y (ft),Room Location Z (ft),Comments,Parameter Snapshot
2399583,Furniture,Seating38,Seating38,,,,L 1,,,,,,,,,,,,,,,,,,Point,73.364,151.074,15,,,,,,,90,72.354,150.407,15,74.374,152.841,18.116,73.364,151.624,16.558,,,,,,,,,,,"Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Seating38 | Level=L 1 | Offset from Host=0' - 0"" | Type=Seating38 | Type Id=Seating38 | Type IfcGUID=3Ui4QPNG13FeO8bBtSBY08 | Type Name=Seating38"
2399584,Furniture,ETH_FU_Jack_OutdoorBarTable,Teak-outdoor_L160xW080xH105,,,,L 1,,10215,,,,,,33 SF,2.31 CF,,,ETH_Shoes_Black; ETH_Teak_NaturalOutdoor,,,,,,Point,73.382,154.493,15,,,,,,,0,70.757,150.445,15,76.006,155.805,17.898,73.382,153.125,16.449,,,,,,,,,,,"Area=33 SF | Assembly Code=10215 | Elevation from Level=0' - 0"" | ETH_Height=2' - 6"" | ETH_Length=5' - 3"" | ETH_Width=2' - 7 1/2"" | Export Type to IFC=0 | Family and Type=Teak-outdoor_L160xW080xH105 | Level=L 1 | Offset from Host=0' - 0"" | Schedule Level=L 1 | Type=Teak-outdoor_L160xW080xH105 | Type Id=Teak-outdoor_L160xW080xH105 | Type IfcGUID=1hup8j5Nr3BA6v4p9d5GM0 | Type Name=Teak-outdoor_L160xW080xH105 | Volume=2.31 CF"
2399678,Furniture,Contemporary Bench,3 Seat Sofa,,,,L 1,,,,,"3' - 11 1/4""","1' - 5 23/32""","1' - 3 3/4""",9 SF,2.83 CF,,,Fabric - Leather Brown; Metal - Chrome Polished,,,,,,Point,56.33,149.333,15,,,,,,,0,54.362,147.856,15,58.299,149.333,16.312,56.33,148.595,15.656,,,,,,,,,,,"Area=9 SF | Depth=1' - 5 23/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=3 Seat Sofa | Height=1' - 3 3/4"" | Level=L 1 | Material Fabric=Fabric - Leather Brown | Material Legs=Metal - Chrome Polished | Offset from Host=0' - 0"" | Type=3 Seat Sofa | Type Id=3 Seat Sofa | Type IfcGUID=3Ui4QPNG13FeO8bBtSBaNA | Type Name=3 Seat Sofa | Volume=2.83 CF | Width=3' - 11 1/4"""
2399732,Furniture,Contemporary Bench,3 Seat Sofa,,,,L 1,,,,,"3' - 11 1/4""","1' - 5 23/32""","1' - 3 3/4""",9 SF,2.83 CF,,,Fabric - Leather Brown; Metal - Chrome Polished,,,,,,Point,63.29,149.333,15,,,,,,,0,61.322,147.856,15,65.259,149.333,16.312,63.29,148.595,15.656,,,,,,,,,,,"Area=9 SF | Depth=1' - 5 23/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=3 Seat Sofa | Height=1' - 3 3/4"" | Level=L 1 | Material Fabric=Fabric - Leather Brown | Material Legs=Metal - Chrome Polished | Offset from Host=0' - 0"" | Type=3 Seat Sofa | Type Id=3 Seat Sofa | Type IfcGUID=3Ui4QPNG13FeO8bBtSBaNA | Type Name=3 Seat Sofa | Volume=2.83 CF | Width=3' - 11 1/4"""
2399773,Furniture,ETH_FU_Mikado_SideTable,Oak_L050xW050xH050,,,,L 1,,,,,,,"1' - 7 11/16""",4 SF,0.26 CF,,,ETH_Oak_Natural,50541,,,,,Point,30.431,186.166,15,,,,,,,0,26.495,185.346,14.869,34.368,186.986,16.64,30.431,186.166,15.755,,,,,,,,,,,"Area=4 SF | Elevation from Level=0' - 0"" | ETH_Length=1' - 7 11/16"" | ETH_LE_Table-Leg_Height=1' - 6 1/2"" | ETH_LE_Top-Table_Radius=0' - 9 27/32"" | ETH_Width=1' - 7 11/16"" | Export Type to IFC=0 | Family and Type=Oak_L050xW050xH050 | Height=1' - 7 11/16"" | Level=L 1 | Offset from Host=0' - 0"" | Schedule Level=L 1 | Type=Oak_L050xW050xH050 | Type Comments=50541 | Type Id=Oak_L050xW050xH050 | Type IfcGUID=1QAQLCPWj8yvGyspS6Svt3 | Type Name=Oak_L050xW050xH050 | Volume=0.26 CF"
2399827,Furniture,Plant,Plant,,,,L 1,,,,,,,,6 SF,0.73 CF,,,00 Terra; MDF branco,,,,,,Point,39.15,150.718,15,,,,,,,0,38.111,149.791,15,39.887,151.67,19.248,38.999,150.73,17.124,,,,,,,,,,,"Area=6 SF | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Plant | Level=L 1 | Offset from Host=0' - 0"" | Type=Plant | Type Id=Plant | Type IfcGUID=1QAQLCPWj8yvGyspS6SxyJ | Type Name=Plant | Volume=0.73 CF"
2399875,Furniture,Plant,Plant,,,,L 1,,,,,,,,6 SF,0.73 CF,,,00 Terra; MDF branco,,,,,,Point,59.89,148.784,15,,,,,,,0,58.85,147.856,15,60.626,149.735,19.248,59.738,148.796,17.124,,,,,,,,,,,"Area=6 SF | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Plant | Level=L 1 | Offset from Host=0' - 0"" | Type=Plant | Type Id=Plant | Type IfcGUID=1QAQLCPWj8yvGyspS6SxyJ | Type Name=Plant | Volume=0.73 CF"
2400104,Furniture,FU_Modular_Sandler_Tetris 8244,Tetris 8244,,,,L 1,,,,,"3' - 11 1/4""","2' - 7 1/2""","2' - 5 1/8""",25 SF,9.93 CF,,,"Rubber, Black; Wood - Oak - Natural - V; Epoxy - M1_B00 - Black; Fabric - Mainline Flax - Bayswater MLF24",,,,,,Point,49.465,188.76,15,,,,,,,270,48.153,186.792,15,50.777,190.729,17.431,49.465,188.76,16.216,,,,,,,,,,,"Area=25 SF | Depth=2' - 7 1/2"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Tetris 8244 | Height=2' - 5 1/8"" | Level=L 1 | Offset from Host=0' - 0"" | Type=Tetris 8244 | Type Id=Tetris 8244 | Type IfcGUID=34mW3iKDn3EPsWTgpdhZaF | Type Name=Tetris 8244 | Volume=9.93 CF | Width=3' - 11 1/4"""
2400174,Furniture,FU_Modular_Sandler_Tetris 8256,Tetris 8256,,,,L 1,,,,,"5' - 3""","2' - 7 1/2""","2' - 5 1/8""",31 SF,13.52 CF,,,"Rubber, Black; Wood - Oak - Walnut; Epoxy - M1_B00 - Black; Fabric - Manhattan - Bronx YI364",,,,,,Point,49.465,184.166,15,,,,,,,90,48.153,181.541,15,50.777,186.791,17.431,49.465,184.166,16.216,,,,,,,,,,,"Area=31 SF | Depth=2' - 7 1/2"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Tetris 8256 | Height=2' - 5 1/8"" | Level=L 1 | Offset from Host=0' - 0"" | Type=Tetris 8256 | Type Id=Tetris 8256 | Type IfcGUID=34mW3iKDn3EPsWTgpdhYDD | Type Name=Tetris 8256 | Volume=13.52 CF | Width=5' - 3"""
2406214,Furniture,Desk_w_Computer_Pencil_Holder_and_Pencils_10934,"60"" x 30""",,,,L 1,,E2020200,,,"5' - 0""","2' - 6""","2' - 6""",56 SF,16.57 CF,,,"Default Wall; Metal - Chrome; Laminate - Ivory, Matte; Wood - Cherry; Mac-Screen; Mac-Body; Alumium; Plastic White; Mac-Screen Inner; Eraser; Metal; pencil; pencil end; lead",,,,,,Point,6.632,133.854,15,,,,,,,270,5.257,131.291,15,7.944,136.416,19.208,6.6,133.854,17.104,1440394,168,Room Name 168,L 1,77.636,710.852,3.194,135.729,15,,"Area=56 SF | Assembly Code=E2020200 | Body Material=Laminate - Ivory, Matte | Depth=2' - 6"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=60"" x 30"" | Handle/Leg Material=Metal - Chrome | Height=2' - 6"" | Leg Height=0' - 6"" | Level=L 1 | Top Material=Wood - Cherry | Type=60"" x 30"" | Type Id=60"" x 30"" | Type IfcGUID=3QKWN5Qy5CcxI61vWi755Z | Type Name=60"" x 30"" | Volume=16.57 CF | Width=5' - 0"""
2406486,Furniture,Desk_w_Computer_Pencil_Holder_and_Pencils_10934,"60"" x 30""",,,,L 1,,E2020200,,,"5' - 0""","2' - 6""","2' - 6""",56 SF,16.57 CF,,,"Default Wall; Metal - Chrome; Laminate - Ivory, Matte; Wood - Cherry; Mac-Screen; Mac-Body; Alumium; Plastic White; Mac-Screen Inner; Eraser; Metal; pencil; pencil end; lead",,,,,,Point,16.298,133.854,15,,,,,,,270,14.923,131.291,15,17.611,136.416,19.208,16.267,133.854,17.104,1440395,169,Room Name 169,L 1,80.906,740.954,13.048,135.729,15,,"Area=56 SF | Assembly Code=E2020200 | Body Material=Laminate - Ivory, Matte | Depth=2' - 6"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=60"" x 30"" | Handle/Leg Material=Metal - Chrome | Height=2' - 6"" | Leg Height=0' - 6"" | Level=L 1 | Top Material=Wood - Cherry | Type=60"" x 30"" | Type Id=60"" x 30"" | Type IfcGUID=3QKWN5Qy5CcxI61vWi755Z | Type Name=60"" x 30"" | Volume=16.57 CF | Width=5' - 0"""
2406494,Furniture,Desk_w_Computer_Pencil_Holder_and_Pencils_10934,"60"" x 30""",,,,L 1,,E2020200,,,"5' - 0""","2' - 6""","2' - 6""",56 SF,16.57 CF,,,"Default Wall; Metal - Chrome; Laminate - Ivory, Matte; Wood - Cherry; Mac-Screen; Mac-Body; Alumium; Plastic White; Mac-Screen Inner; Eraser; Metal; pencil; pencil end; lead",,,,,,Point,25.965,133.854,15,,,,,,,270,24.59,131.291,15,27.277,136.416,19.208,25.934,133.854,17.104,1440396,170,Room Name 170,L 1,81.094,742.827,22.715,135.729,15,,"Area=56 SF | Assembly Code=E2020200 | Body Material=Laminate - Ivory, Matte | Depth=2' - 6"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=60"" x 30"" | Handle/Leg Material=Metal - Chrome | Height=2' - 6"" | Leg Height=0' - 6"" | Level=L 1 | Top Material=Wood - Cherry | Type=60"" x 30"" | Type Id=60"" x 30"" | Type IfcGUID=3QKWN5Qy5CcxI61vWi755Z | Type Name=60"" x 30"" | Volume=16.57 CF | Width=5' - 0"""
2406504,Furniture,Desk_w_Computer_Pencil_Holder_and_Pencils_10934,"60"" x 30""",,,,L 1,,E2020200,,,"5' - 0""","2' - 6""","2' - 6""",56 SF,16.57 CF,,,"Default Wall; Metal - Chrome; Laminate - Ivory, Matte; Wood - Cherry; Mac-Screen; Mac-Body; Alumium; Plastic White; Mac-Screen Inner; Eraser; Metal; pencil; pencil end; lead",,,,,,Point,35.632,133.854,15,,,,,,,270,34.257,131.291,15,36.944,136.416,19.208,35.6,133.854,17.104,1440397,171,Room Name 171,L 1,80.719,739.081,32.382,135.729,15,,"Area=56 SF | Assembly Code=E2020200 | Body Material=Laminate - Ivory, Matte | Depth=2' - 6"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=60"" x 30"" | Handle/Leg Material=Metal - Chrome | Height=2' - 6"" | Leg Height=0' - 6"" | Level=L 1 | Top Material=Wood - Cherry | Type=60"" x 30"" | Type Id=60"" x 30"" | Type IfcGUID=3QKWN5Qy5CcxI61vWi755Z | Type Name=60"" x 30"" | Volume=16.57 CF | Width=5' - 0"""
2406510,Furniture,Desk_w_Computer_Pencil_Holder_and_Pencils_10934,"60"" x 30""",,,,L 1,,E2020200,,,"5' - 0""","2' - 6""","2' - 6""",56 SF,16.57 CF,,,"Default Wall; Metal - Chrome; Laminate - Ivory, Matte; Wood - Cherry; Mac-Screen; Mac-Body; Alumium; Plastic White; Mac-Screen Inner; Eraser; Metal; pencil; pencil end; lead",,,,,,Point,45.298,133.854,15,,,,,,,270,43.923,131.291,15,46.611,136.416,19.208,45.267,133.854,17.104,1440398,172,Room Name 172,L 1,80.906,740.954,42.048,135.729,15,,"Area=56 SF | Assembly Code=E2020200 | Body Material=Laminate - Ivory, Matte | Depth=2' - 6"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=60"" x 30"" | Handle/Leg Material=Metal - Chrome | Height=2' - 6"" | Leg Height=0' - 6"" | Level=L 1 | Top Material=Wood - Cherry | Type=60"" x 30"" | Type Id=60"" x 30"" | Type IfcGUID=3QKWN5Qy5CcxI61vWi755Z | Type Name=60"" x 30"" | Volume=16.57 CF | Width=5' - 0"""
2406520,Furniture,Desk_w_Computer_Pencil_Holder_and_Pencils_10934,"60"" x 30""",,,,L 1,,E2020200,,,"5' - 0""","2' - 6""","2' - 6""",56 SF,16.57 CF,,,"Default Wall; Metal - Chrome; Laminate - Ivory, Matte; Wood - Cherry; Mac-Screen; Mac-Body; Alumium; Plastic White; Mac-Screen Inner; Eraser; Metal; pencil; pencil end; lead",,,,,,Point,54.965,133.854,15,,,,,,,270,53.59,131.291,15,56.277,136.416,19.208,54.934,133.854,17.104,1440399,173,Room Name 173,L 1,81.094,742.905,51.715,135.729,15,,"Area=56 SF | Assembly Code=E2020200 | Body Material=Laminate - Ivory, Matte | Depth=2' - 6"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=60"" x 30"" | Handle/Leg Material=Metal - Chrome | Height=2' - 6"" | Leg Height=0' - 6"" | Level=L 1 | Top Material=Wood - Cherry | Type=60"" x 30"" | Type Id=60"" x 30"" | Type IfcGUID=3QKWN5Qy5CcxI61vWi755Z | Type Name=60"" x 30"" | Volume=16.57 CF | Width=5' - 0"""
2406530,Furniture,Desk_w_Computer_Pencil_Holder_and_Pencils_10934,"60"" x 30""",,,,L 1,,E2020200,,,"5' - 0""","2' - 6""","2' - 6""",56 SF,16.57 CF,,,"Default Wall; Metal - Chrome; Laminate - Ivory, Matte; Wood - Cherry; Mac-Screen; Mac-Body; Alumium; Plastic White; Mac-Screen Inner; Eraser; Metal; pencil; pencil end; lead",,,,,,Point,64.632,133.854,15,,,,,,,270,63.257,131.291,15,65.944,136.416,19.208,64.6,133.854,17.104,1440400,174,Room Name 174,L 1,80.719,739.159,61.382,135.729,15,,"Area=56 SF | Assembly Code=E2020200 | Body Material=Laminate - Ivory, Matte | Depth=2' - 6"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=60"" x 30"" | Handle/Leg Material=Metal - Chrome | Height=2' - 6"" | Leg Height=0' - 6"" | Level=L 1 | Top Material=Wood - Cherry | Type=60"" x 30"" | Type Id=60"" x 30"" | Type IfcGUID=3QKWN5Qy5CcxI61vWi755Z | Type Name=60"" x 30"" | Volume=16.57 CF | Width=5' - 0"""
2406538,Furniture,Desk_w_Computer_Pencil_Holder_and_Pencils_10934,"60"" x 30""",,,,L 1,,E2020200,,,"5' - 0""","2' - 6""","2' - 6""",56 SF,16.57 CF,,,"Default Wall; Metal - Chrome; Laminate - Ivory, Matte; Wood - Cherry; Mac-Screen; Mac-Body; Alumium; Plastic White; Mac-Screen Inner; Eraser; Metal; pencil; pencil end; lead",,,,,,Point,74.298,133.854,15,,,,,,,270,72.923,131.291,15,75.611,136.416,19.208,74.267,133.854,17.104,1440401,175,Room Name 175,L 1,80.906,741.032,71.048,135.729,15,,"Area=56 SF | Assembly Code=E2020200 | Body Material=Laminate - Ivory, Matte | Depth=2' - 6"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=60"" x 30"" | Handle/Leg Material=Metal - Chrome | Height=2' - 6"" | Leg Height=0' - 6"" | Level=L 1 | Top Material=Wood - Cherry | Type=60"" x 30"" | Type Id=60"" x 30"" | Type IfcGUID=3QKWN5Qy5CcxI61vWi755Z | Type Name=60"" x 30"" | Volume=16.57 CF | Width=5' - 0"""
2406548,Furniture,Desk_w_Computer_Pencil_Holder_and_Pencils_10934,"60"" x 30""",,,,L 1,,E2020200,,,"5' - 0""","2' - 6""","2' - 6""",56 SF,16.57 CF,,,"Default Wall; Metal - Chrome; Laminate - Ivory, Matte; Wood - Cherry; Mac-Screen; Mac-Body; Alumium; Plastic White; Mac-Screen Inner; Eraser; Metal; pencil; pencil end; lead",,,,,,Point,83.965,133.854,15,,,,,,,270,82.59,131.291,15,85.277,136.416,19.208,83.934,133.854,17.104,1440402,176,Room Name 176,L 1,81.094,742.905,80.715,135.729,15,,"Area=56 SF | Assembly Code=E2020200 | Body Material=Laminate - Ivory, Matte | Depth=2' - 6"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=60"" x 30"" | Handle/Leg Material=Metal - Chrome | Height=2' - 6"" | Leg Height=0' - 6"" | Level=L 1 | Top Material=Wood - Cherry | Type=60"" x 30"" | Type Id=60"" x 30"" | Type IfcGUID=3QKWN5Qy5CcxI61vWi755Z | Type Name=60"" x 30"" | Volume=16.57 CF | Width=5' - 0"""
2406556,Furniture,Desk_w_Computer_Pencil_Holder_and_Pencils_10934,"60"" x 30""",,,,L 1,,E2020200,,,"5' - 0""","2' - 6""","2' - 6""",56 SF,16.57 CF,,,"Default Wall; Metal - Chrome; Laminate - Ivory, Matte; Wood - Cherry; Mac-Screen; Mac-Body; Alumium; Plastic White; Mac-Screen Inner; Eraser; Metal; pencil; pencil end; lead",,,,,,Point,93.632,133.854,15,,,,,,,270,92.257,131.291,15,94.944,136.416,19.208,93.6,133.854,17.104,1440403,177,Room Name 177,L 1,80.719,739.159,90.382,135.729,15,,"Area=56 SF | Assembly Code=E2020200 | Body Material=Laminate - Ivory, Matte | Depth=2' - 6"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=60"" x 30"" | Handle/Leg Material=Metal - Chrome | Height=2' - 6"" | Leg Height=0' - 6"" | Level=L 1 | Top Material=Wood - Cherry | Type=60"" x 30"" | Type Id=60"" x 30"" | Type IfcGUID=3QKWN5Qy5CcxI61vWi755Z | Type Name=60"" x 30"" | Volume=16.57 CF | Width=5' - 0"""
2406562,Furniture,Desk_w_Computer_Pencil_Holder_and_Pencils_10934,"60"" x 30""",,,,L 1,,E2020200,,,"5' - 0""","2' - 6""","2' - 6""",56 SF,16.57 CF,,,"Default Wall; Metal - Chrome; Laminate - Ivory, Matte; Wood - Cherry; Mac-Screen; Mac-Body; Alumium; Plastic White; Mac-Screen Inner; Eraser; Metal; pencil; pencil end; lead",,,,,,Point,103.298,133.854,15,,,,,,,270,101.923,131.291,15,104.611,136.416,19.208,103.267,133.854,17.104,1440404,178,Room Name 178,L 1,80.906,740.954,100.048,135.729,15,,"Area=56 SF | Assembly Code=E2020200 | Body Material=Laminate - Ivory, Matte | Depth=2' - 6"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=60"" x 30"" | Handle/Leg Material=Metal - Chrome | Height=2' - 6"" | Leg Height=0' - 6"" | Level=L 1 | Top Material=Wood - Cherry | Type=60"" x 30"" | Type Id=60"" x 30"" | Type IfcGUID=3QKWN5Qy5CcxI61vWi755Z | Type Name=60"" x 30"" | Volume=16.57 CF | Width=5' - 0"""
2406568,Furniture,Desk_w_Computer_Pencil_Holder_and_Pencils_10934,"60"" x 30""",,,,L 1,,E2020200,,,"5' - 0""","2' - 6""","2' - 6""",56 SF,16.57 CF,,,"Default Wall; Metal - Chrome; Laminate - Ivory, Matte; Wood - Cherry; Mac-Screen; Mac-Body; Alumium; Plastic White; Mac-Screen Inner; Eraser; Metal; pencil; pencil end; lead",,,,,,Point,112.965,133.854,15,,,,,,,270,111.59,131.291,15,114.277,136.416,19.208,112.934,133.854,17.104,1440406,180,Room Name 180,L 1,81.094,742.905,109.715,135.729,15,,"Area=56 SF | Assembly Code=E2020200 | Body Material=Laminate - Ivory, Matte | Depth=2' - 6"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=60"" x 30"" | Handle/Leg Material=Metal - Chrome | Height=2' - 6"" | Leg Height=0' - 6"" | Level=L 1 | Top Material=Wood - Cherry | Type=60"" x 30"" | Type Id=60"" x 30"" | Type IfcGUID=3QKWN5Qy5CcxI61vWi755Z | Type Name=60"" x 30"" | Volume=16.57 CF | Width=5' - 0"""
2406578,Furniture,Desk_w_Computer_Pencil_Holder_and_Pencils_10934,"60"" x 30""",,,,L 1,,E2020200,,,"5' - 0""","2' - 6""","2' - 6""",56 SF,16.57 CF,,,"Default Wall; Metal - Chrome; Laminate - Ivory, Matte; Wood - Cherry; Mac-Screen; Mac-Body; Alumium; Plastic White; Mac-Screen Inner; Eraser; Metal; pencil; pencil end; lead",,,,,,Point,122.965,133.854,15,,,,,,,270,121.59,131.291,15,124.277,136.416,19.208,122.934,133.854,17.104,1440405,179,Room Name 179,L 1,83.708,766.535,119.548,135.729,15,,"Area=56 SF | Assembly Code=E2020200 | Body Material=Laminate - Ivory, Matte | Depth=2' - 6"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=60"" x 30"" | Handle/Leg Material=Metal - Chrome | Height=2' - 6"" | Leg Height=0' - 6"" | Level=L 1 | Top Material=Wood - Cherry | Type=60"" x 30"" | Type Id=60"" x 30"" | Type IfcGUID=3QKWN5Qy5CcxI61vWi755Z | Type Name=60"" x 30"" | Volume=16.57 CF | Width=5' - 0"""
2406586,Furniture,Desk_w_Computer_Pencil_Holder_and_Pencils_10934,"60"" x 30""",,,,L 1,,E2020200,,,"5' - 0""","2' - 6""","2' - 6""",56 SF,16.57 CF,,,"Default Wall; Metal - Chrome; Laminate - Ivory, Matte; Wood - Cherry; Mac-Screen; Mac-Body; Alumium; Plastic White; Mac-Screen Inner; Eraser; Metal; pencil; pencil end; lead",,,,,,Point,132.632,133.854,15,,,,,,,270,131.257,131.291,15,133.944,136.416,19.208,132.6,133.854,17.104,1773270,202,Room Name 202,L 1,81.655,748.526,129.215,135.749,15,,"Area=56 SF | Assembly Code=E2020200 | Body Material=Laminate - Ivory, Matte | Depth=2' - 6"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=60"" x 30"" | Handle/Leg Material=Metal - Chrome | Height=2' - 6"" | Leg Height=0' - 6"" | Level=L 1 | Top Material=Wood - Cherry | Type=60"" x 30"" | Type Id=60"" x 30"" | Type IfcGUID=3QKWN5Qy5CcxI61vWi755Z | Type Name=60"" x 30"" | Volume=16.57 CF | Width=5' - 0"""
2406594,Furniture,Desk_w_Computer_Pencil_Holder_and_Pencils_10934,"60"" x 30""",,,,L 1,,E2020200,,,"5' - 0""","2' - 6""","2' - 6""",56 SF,16.57 CF,,,"Default Wall; Metal - Chrome; Laminate - Ivory, Matte; Wood - Cherry; Mac-Screen; Mac-Body; Alumium; Plastic White; Mac-Screen Inner; Eraser; Metal; pencil; pencil end; lead",,,,,,Point,6.965,205.958,15,,,,,,,270,5.59,203.395,15,8.277,208.52,19.208,6.934,205.958,17.104,1440388,162,Room Name 162,L 1,85.588,783.668,3.548,204.02,15,,"Area=56 SF | Assembly Code=E2020200 | Body Material=Laminate - Ivory, Matte | Depth=2' - 6"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=60"" x 30"" | Handle/Leg Material=Metal - Chrome | Height=2' - 6"" | Leg Height=0' - 6"" | Level=L 1 | Top Material=Wood - Cherry | Type=60"" x 30"" | Type Id=60"" x 30"" | Type IfcGUID=3QKWN5Qy5CcxI61vWi755Z | Type Name=60"" x 30"" | Volume=16.57 CF | Width=5' - 0"""
2406687,Furniture,Desk_w_Computer_Pencil_Holder_and_Pencils_10934,"60"" x 30""",,,,L 1,,E2020200,,,"5' - 0""","2' - 6""","2' - 6""",56 SF,16.57 CF,,,"Default Wall; Metal - Chrome; Laminate - Ivory, Matte; Wood - Cherry; Mac-Screen; Mac-Body; Alumium; Plastic White; Mac-Screen Inner; Eraser; Metal; pencil; pencil end; lead",,,,,,Point,16.632,205.958,15,,,,,,,270,15.257,203.395,15,17.944,208.52,19.208,16.6,205.958,17.104,1440385,159,Room Name 159,L 1,85.687,784.576,13.382,204.02,15,,"Area=56 SF | Assembly Code=E2020200 | Body Material=Laminate - Ivory, Matte | Depth=2' - 6"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=60"" x 30"" | Handle/Leg Material=Metal - Chrome | Height=2' - 6"" | Leg Height=0' - 6"" | Level=L 1 | Top Material=Wood - Cherry | Type=60"" x 30"" | Type Id=60"" x 30"" | Type IfcGUID=3QKWN5Qy5CcxI61vWi755Z | Type Name=60"" x 30"" | Volume=16.57 CF | Width=5' - 0"""
2406695,Furniture,Desk_w_Computer_Pencil_Holder_and_Pencils_10934,"60"" x 30""",,,,L 1,,E2020200,,,"5' - 0""","2' - 6""","2' - 6""",56 SF,16.57 CF,,,"Default Wall; Metal - Chrome; Laminate - Ivory, Matte; Wood - Cherry; Mac-Screen; Mac-Body; Alumium; Plastic White; Mac-Screen Inner; Eraser; Metal; pencil; pencil end; lead",,,,,,Point,26.298,205.958,15,,,,,,,270,24.923,203.395,15,27.611,208.52,19.208,26.267,205.958,17.104,1440384,158,Room Name 158,L 1,85.687,784.576,23.048,204.02,15,,"Area=56 SF | Assembly Code=E2020200 | Body Material=Laminate - Ivory, Matte | Depth=2' - 6"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=60"" x 30"" | Handle/Leg Material=Metal - Chrome | Height=2' - 6"" | Leg Height=0' - 6"" | Level=L 1 | Top Material=Wood - Cherry | Type=60"" x 30"" | Type Id=60"" x 30"" | Type IfcGUID=3QKWN5Qy5CcxI61vWi755Z | Type Name=60"" x 30"" | Volume=16.57 CF | Width=5' - 0"""
2406780,Furniture,Desk_w_Computer_Pencil_Holder_and_Pencils_10934,"60"" x 30""",,,,L 1,,E2020200,,,"5' - 0""","2' - 6""","2' - 6""",56 SF,16.57 CF,,,"Default Wall; Metal - Chrome; Laminate - Ivory, Matte; Wood - Cherry; Mac-Screen; Mac-Body; Alumium; Plastic White; Mac-Screen Inner; Eraser; Metal; pencil; pencil end; lead",,,,,,Point,35.965,205.958,15,,,,,,,270,34.59,203.395,15,37.277,208.52,19.208,35.934,205.958,17.104,1440383,157,Room Name 157,L 1,85.687,784.576,32.715,204.02,15,,"Area=56 SF | Assembly Code=E2020200 | Body Material=Laminate - Ivory, Matte | Depth=2' - 6"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=60"" x 30"" | Handle/Leg Material=Metal - Chrome | Height=2' - 6"" | Leg Height=0' - 6"" | Level=L 1 | Top Material=Wood - Cherry | Type=60"" x 30"" | Type Id=60"" x 30"" | Type IfcGUID=3QKWN5Qy5CcxI61vWi755Z | Type Name=60"" x 30"" | Volume=16.57 CF | Width=5' - 0"""
