element_id,discipline,category,family,type,level,base_level,top_level,mark,system_name,system_type,service_type,classification,assembly_code,assembly_description,material,size,width,height,length,depth,area,volume,takt_id
1087398,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""ø-3""x3""","3""","3""","4""ø-3""x3""",,0 SF,0.01 CF,
1087423,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""x4""-4""ø","4""","4""","4""x4""-4""ø",,0 SF,0.01 CF,
1087450,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""x4""-4""ø","4""","4""","4""x4""-4""ø",,0 SF,0.01 CF,
1092897,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø-3""x3""","3""","3""","4""ø-3""x3""",,0 SF,0.01 CF,L 0 Zone 5
1092902,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø-3""x3""","3""","3""","4""ø-3""x3""",,0 SF,0.01 CF,L 0 Zone 5
1092907,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø-3""x3""","3""","3""","4""ø-3""x3""",,0 SF,0.01 CF,L 0 Zone 5
1092912,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø-3""x3""","3""","3""","4""ø-3""x3""",,0 SF,0.01 CF,L 0 Zone 5
1092917,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø-3""x3""","3""","3""","4""ø-3""x3""",,0 SF,0.01 CF,L 0 Zone 5
1092922,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø-3""x3""","3""","3""","4""ø-3""x3""",,0 SF,0.01 CF,L 0 Zone 5
1093849,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"5""x6""-4""ø","5""","6""","5""x6""-4""ø",,0 SF,0.03 CF,L 0 Zone 5
1093850,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø-3""x3""","3""","3""","4""ø-3""x3""",,0 SF,0.01 CF,L 0 Zone 5
1093855,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"5""x6""-4""ø","5""","6""","5""x6""-4""ø",,0 SF,0.03 CF,L 0 Zone 5
1093856,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø-3""x3""","3""","3""","4""ø-3""x3""",,0 SF,0.01 CF,L 0 Zone 5
1093913,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"5""x6""-4""ø","5""","6""","5""x6""-4""ø",,0 SF,0.03 CF,L 0 Zone 5
1093914,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø-3""x3""","3""","3""","4""ø-3""x3""",,0 SF,0.01 CF,L 0 Zone 5
1093918,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"5""x6""-4""ø","5""","6""","5""x6""-4""ø",,0 SF,0.03 CF,L 0 Zone 5
1093919,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø-3""x3""","3""","3""","4""ø-3""x3""",,0 SF,0.01 CF,L 0 Zone 5
1093923,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"5""x6""-4""ø","5""","6""","5""x6""-4""ø",,0 SF,0.03 CF,L 0 Zone 5
1093924,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø-3""x3""","3""","3""","4""ø-3""x3""",,0 SF,0.01 CF,L 0 Zone 5
1093928,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"5""x6""-4""ø","5""","6""","5""x6""-4""ø",,0 SF,0.03 CF,L 0 Zone 5
1093929,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø-3""x3""","3""","3""","4""ø-3""x3""",,0 SF,0.01 CF,L 0 Zone 5
1094294,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø-3""x3""","3""","3""","4""ø-3""x3""",,0 SF,0.01 CF,L 0 Zone 5
1094299,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø-3""x3""","3""","3""","4""ø-3""x3""",,0 SF,0.01 CF,L 0 Zone 5
1094304,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø-3""x3""","3""","3""","4""ø-3""x3""",,0 SF,0.01 CF,L 0 Zone 5
1094309,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø-3""x3""","3""","3""","4""ø-3""x3""",,0 SF,0.01 CF,L 0 Zone 5
1094314,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø-3""x3""","3""","3""","4""ø-3""x3""",,0 SF,0.01 CF,L 0 Zone 5
1094319,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø-3""x3""","3""","3""","4""ø-3""x3""",,0 SF,0.01 CF,L 0 Zone 5
1095014,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"5""x6""-4""ø","5""","6""","5""x6""-4""ø",,0 SF,0.03 CF,
1095015,MEP,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""x4""-4""ø","4""","4""","4""x4""-4""ø",,0 SF,0.01 CF,
1091557,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Return Air 29,Return Air,,,,,,"24""x12""","24""","12""","0' - 8""",,4 SF,,
1091843,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"5""x6""","5""","6""","14' - 5""",,26 SF,,
1092373,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"5""x6""","5""","6""","4' - 2""",,8 SF,,
1093671,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"5""x6""","5""","6""","0' - 8 3/16""",,1 SF,,L 0 Zone 5
1093684,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"5""x6""","5""","6""","2' - 6 13/16""",,5 SF,,L 0 Zone 5
1093694,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"5""x6""","5""","6""","0' - 9 3/16""",,1 SF,,L 0 Zone 5
1093724,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"5""x6""","5""","6""","2' - 6 13/16""",,5 SF,,L 0 Zone 5
1093731,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"5""x6""","5""","6""","0' - 9 3/16""",,1 SF,,L 0 Zone 5
1093732,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"5""x6""","5""","6""","2' - 10""",,5 SF,,L 0 Zone 5
1093743,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"5""x6""","5""","6""","2' - 6 13/16""",,5 SF,,L 0 Zone 5
1093751,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"5""x6""","5""","6""","0' - 9 3/16""",,1 SF,,L 0 Zone 5
1093833,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"5""x6""","5""","6""","12' - 2 1/4""",,22 SF,,L 0 Zone 5
1093841,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"5""x6""","5""","6""","0' - 11 13/16""",,2 SF,,L 0 Zone 5
1094774,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","26' - 5""",,48 SF,,L 0 Zone 1
1094783,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","13' - 0 11/16""",,24 SF,,L 0 Zone 2
1094813,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","15' - 3""",,28 SF,,L 0 Zone 1
1094838,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","3' - 8""",,7 SF,,
1094846,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","3' - 8""",,7 SF,,L 0 Zone 1
1094854,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","3' - 8""",,7 SF,,
1094861,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","3' - 8""",,7 SF,,L 0 Zone 1
1094862,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","18' - 5""",,34 SF,,
1094908,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","3' - 8""",,7 SF,,
1094917,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","3' - 8""",,7 SF,,L 0 Zone 1
1094918,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","3' - 5 5/16""",,6 SF,,
1094929,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","3' - 8""",,7 SF,,L 0 Zone 2
1094937,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","3' - 8""",,7 SF,,L 0 Zone 2
1094973,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"5""x6""","5""","6""","5' - 10 5/8""",,11 SF,,
1094979,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"5""x6""","5""","6""","11' - 3""",,21 SF,,
1094983,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"5""x6""","5""","6""","1' - 0""",,2 SF,,
1095620,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","1' - 7 25/32""",,3 SF,,L 0 Zone 5
1095622,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","4' - 8""",,9 SF,,L 0 Zone 5
1095631,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","7' - 5""",,14 SF,,L 0 Zone 5
1095638,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","1' - 5 1/2""",,3 SF,,
1095656,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","1' - 5 1/2""",,3 SF,,L 0 Zone 5
1095664,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","29' - 8 13/16""",,55 SF,,L 0 Zone 5
1095724,MEP,Ducts,,Mitered Elbows / Tees,L 0,,,,Mechanical Supply Air 3,Supply Air,,,,,,"5""x6""","5""","6""","20' - 8""",,38 SF,,L 0 Zone 5
1086036,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""ø",,,"1' - 5 1/2""",,,,
1086067,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""ø",,,"1' - 5 1/2""",,,,
1086109,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""ø",,,"1' - 5 1/2""",,,,
1086247,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""ø",,,"1' - 5 1/2""",,,,
1086252,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""ø",,,"1' - 5 1/2""",,,,
1086257,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""ø",,,"1' - 5 1/2""",,,,
1086269,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""ø",,,"1' - 5 1/2""",,,,
1086637,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 1,Supply Air,,,,,,"4""ø",,,"1' - 2 3/32""",,,,
1086707,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 1,Supply Air,,,,,,"4""ø",,,"1' - 2 3/32""",,,,
1086733,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 1,Supply Air,,,,,,"4""ø",,,"1' - 2 3/32""",,,,
1086761,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 1,Supply Air,,,,,,"4""ø",,,"1' - 2 3/32""",,,,
1086781,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 1,Supply Air,,,,,,"4""ø",,,"1' - 2 3/32""",,,,
1086801,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 1,Supply Air,,,,,,"4""ø",,,"1' - 2 3/32""",,,,
1086821,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 1,Supply Air,,,,,,"4""ø",,,"1' - 2 3/32""",,,,L 0 Zone 4
1086841,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 1,Supply Air,,,,,,"4""ø",,,"1' - 2 3/32""",,,,L 0 Zone 4
1086861,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 1,Supply Air,,,,,,"4""ø",,,"1' - 2 3/32""",,,,
1086881,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 1,Supply Air,,,,,,"4""ø",,,"1' - 2 3/32""",,,,
1086907,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 1,Supply Air,,,,,,"4""ø",,,"1' - 2 3/32""",,,,L 0 Zone 3
1086927,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 1,Supply Air,,,,,,"4""ø",,,"1' - 2 3/32""",,,,L 0 Zone 3
1086947,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 1,Supply Air,,,,,,"4""ø",,,"1' - 2 3/32""",,,,L 0 Zone 3
1086966,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 1,Supply Air,,,,,,"4""ø",,,"1' - 2 3/32""",,,,
1087070,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""ø",,,"1' - 10 13/32""",,,,L 0 Zone 3
1087171,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""ø",,,"1' - 8 21/32""",,,,L 0 Zone 3
1087346,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""ø",,,"1' - 7 15/16""",,,,
1087362,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""ø",,,"1' - 7 27/32""",,,,
1087378,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""ø",,,"1' - 7 27/32""",,,,
1087394,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""ø",,,"1' - 7 27/32""",,,,
1087419,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""ø",,,"2' - 10 3/16""",,,,
1087446,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""ø",,,"4' - 1 29/32""",,,,
1092892,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø",,,"1' - 7 1/32""",,,,L 0 Zone 5
1092898,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø",,,"1' - 7 11/16""",,,,L 0 Zone 5
1092903,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø",,,"1' - 7 1/32""",,,,L 0 Zone 5
1092908,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø",,,"1' - 7 11/16""",,,,L 0 Zone 5
1092913,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø",,,"1' - 7 1/32""",,,,L 0 Zone 5
1092918,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø",,,"1' - 7 11/16""",,,,L 0 Zone 5
1093846,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø",,,"1' - 7 21/32""",,,,L 0 Zone 5
1093852,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø",,,"1' - 8 9/32""",,,,L 0 Zone 5
1093910,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø",,,"1' - 7 21/32""",,,,L 0 Zone 5
1093915,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø",,,"1' - 8 9/32""",,,,L 0 Zone 5
1093920,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø",,,"1' - 7 21/32""",,,,L 0 Zone 5
1093925,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø",,,"1' - 8 9/32""",,,,L 0 Zone 5
1094290,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø",,,"1' - 7 15/32""",,,,L 0 Zone 5
1094295,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø",,,"1' - 10 31/32""",,,,L 0 Zone 5
1094300,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø",,,"1' - 7 15/32""",,,,L 0 Zone 5
1094305,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø",,,"1' - 10 31/32""",,,,L 0 Zone 5
1094310,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø",,,"1' - 10 31/32""",,,,L 0 Zone 5
1094315,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"4""ø",,,"1' - 7 15/32""",,,,L 0 Zone 5
1095011,MEP,Flex Ducts,,Flex - Round,L 0,,,,Mechanical Supply Air 2,Supply Air,,,,,,"4""ø",,,"2' - 7 1/4""",,,,
1974654,MEP,Plumbing Fixtures,M_Toilet-Residencial-3D,M_Toilet-Residencial-3D,L 0,,,,,,,,,,"Laminado - Linho, Opaco; Porcelana - Linho",,,,,,20 SF,1.10 CF,L 0 Zone 1
1974655,MEP,Plumbing Fixtures,M_Toilet-Residencial-3D,M_Toilet-Residencial-3D,L 0,,,,,,,,,,"Laminado - Linho, Opaco; Porcelana - Linho",,,,,,20 SF,1.10 CF,L 0 Zone 1
1974656,MEP,Plumbing Fixtures,M_Toilet-Residencial-3D,M_Toilet-Residencial-3D,L 0,,,,,,,,,,"Laminado - Linho, Opaco; Porcelana - Linho",,,,,,20 SF,1.10 CF,L 0 Zone 1
1982031,MEP,Plumbing Fixtures,M_Toilet-Residencial-3D,M_Toilet-Residencial-3D,L 0,,,,,,,,,,"Laminado - Linho, Opaco; Porcelana - Linho",,,,,,20 SF,1.10 CF,L 0 Zone 1
1982032,MEP,Plumbing Fixtures,M_Toilet-Residencial-3D,M_Toilet-Residencial-3D,L 0,,,,,,,,,,"Laminado - Linho, Opaco; Porcelana - Linho",,,,,,20 SF,1.10 CF,L 0 Zone 1
1982033,MEP,Plumbing Fixtures,M_Toilet-Residencial-3D,M_Toilet-Residencial-3D,L 0,,,,,,,,,,"Laminado - Linho, Opaco; Porcelana - Linho",,,,,,20 SF,1.10 CF,L 0 Zone 1
1967527,MEP,Plumbing Fixtures,M_Vão da pia-Redondo,482 x 482 mm,L 0,,,,,,,,,,Stainless Steel; Porcelana - Linho,,,,,,5 SF,0.43 CF,L 0 Zone 1
1967528,MEP,Plumbing Fixtures,M_Vão da pia-Redondo,482 x 482 mm,L 0,,,,,,,,,,Stainless Steel; Porcelana - Linho,,,,,,5 SF,0.43 CF,L 0 Zone 1
1982029,MEP,Plumbing Fixtures,M_Vão da pia-Redondo,482 x 482 mm,L 0,,,,,,,,,,Stainless Steel; Porcelana - Linho,,,,,,5 SF,0.43 CF,L 0 Zone 1
1982030,MEP,Plumbing Fixtures,M_Vão da pia-Redondo,482 x 482 mm,L 0,,,,,,,,,,Stainless Steel; Porcelana - Linho,,,,,,5 SF,0.43 CF,L 0 Zone 1
1094072,MEP,Air Terminals,Exhaust Grill,6x6 Connection 3,L 1,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"3""x3""","3""","3""",,,1 SF,0.07 CF,L 1 Zone 9
1094079,MEP,Air Terminals,Exhaust Grill,6x6 Connection 3,L 1,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"3""x3""","3""","3""",,,1 SF,0.07 CF,L 1 Zone 9
1094090,MEP,Air Terminals,Exhaust Grill,6x6 Connection 3,L 1,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"3""x3""","3""","3""",,,1 SF,0.07 CF,L 1 Zone 9
1094097,MEP,Air Terminals,Exhaust Grill,6x6 Connection 3,L 1,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"3""x3""","3""","3""",,,1 SF,0.07 CF,L 1 Zone 9
1094104,MEP,Air Terminals,Exhaust Grill,6x6 Connection 3,L 1,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"3""x3""","3""","3""",,,1 SF,0.07 CF,L 1 Zone 9
1094124,MEP,Air Terminals,Exhaust Grill,6x6 Connection 3,L 1,,,,Mechanical Exhaust Air 1,Exhaust Air,,,,,,"3""x3""","3""","3""",,,1 SF,0.07 CF,L 1 Zone 9
1085173,MEP,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"20"" x 12""",L 1,,,,Mechanical Return Air 28,Return Air,,,,,,"20""x12""","1' - 0""",,"1' - 8""",,,0.21 CF,
1075275,MEP,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",L 1,,,,Mechanical Return Air 1,Return Air,,,,,,"24""x12""","1' - 0""",,"2' - 0""",,,0.26 CF,
1075531,MEP,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",L 1,,,,Mechanical Return Air 2,Return Air,,,,,,"24""x12""","1' - 0""",,"2' - 0""",,,0.26 CF,
1075678,MEP,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",L 1,,,,Mechanical Return Air 3,Return Air,,,,,,"24""x12""","1' - 0""",,"2' - 0""",,,0.26 CF,
1075694,MEP,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",L 1,,,,Mechanical Return Air 4,Return Air,,,,,,"24""x12""","1' - 0""",,"2' - 0""",,,0.26 CF,
1075922,MEP,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",L 1,,,,Mechanical Return Air 5,Return Air,,,,,,"24""x12""","1' - 0""",,"2' - 0""",,,0.26 CF,
1076158,MEP,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",L 1,,,,Mechanical Return Air 6,Return Air,,,,,,"24""x12""","1' - 0""",,"2' - 0""",,,0.26 CF,
1076478,MEP,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",L 1,,,,Mechanical Return Air 7,Return Air,,,,,,"24""x12""","1' - 0""",,"2' - 0""",,,0.26 CF,
1076777,MEP,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",L 1,,,,Mechanical Return Air 8,Return Air,,,,,,"24""x12""","1' - 0""",,"2' - 0""",,,0.26 CF,L 1 Zone 3
